,Year,Pos,Player,PTS,height,weight,Rank
4658,1979.0,PF,Sidney Wicks,771.0,203.0,102.0,117
4659,1980.0,PF,Sidney Wicks,503.0,203.0,102.0,180
4660,1981.0,PF,Sidney Wicks,326.0,203.0,102.0,215
4661,1972.0,SG,Nate Williams,963.0,196.0,97.0,69
4662,1973.0,SG,Nate Williams,940.0,196.0,97.0,67
4663,1974.0,SF,Nate Williams,1269.0,196.0,97.0,38
4664,1975.0,SG,Nate Williams,1129.0,196.0,97.0,41
4665,1975.0,SG,Nate Williams,627.0,196.0,97.0,106
4666,1975.0,SG,Nate Williams,502.0,196.0,97.0,130
4667,1976.0,SF,Nate Williams,1039.0,196.0,97.0,53
4668,1977.0,SF,Nate Williams,974.0,196.0,97.0,70
4669,1978.0,SG,Nate Williams,725.0,196.0,97.0,124
4670,1978.0,SG,Nate Williams,211.0,196.0,97.0,266
4671,1978.0,SG,Nate Williams,514.0,196.0,97.0,174
4672,1979.0,SG,Nate Williams,670.0,196.0,97.0,134
4673,1972.0,SG,Isaiah Wilson,167.0,188.0,79.0,185
4674,1972.0,PG,Dave Wohl,642.0,188.0,83.0,112
4675,1973.0,PG,Dave Wohl,611.0,188.0,83.0,106
4676,1973.0,PG,Dave Wohl,118.0,188.0,83.0,212
4677,1973.0,PG,Dave Wohl,493.0,188.0,83.0,116
4678,1974.0,PG,Dave Wohl,317.0,188.0,83.0,145
4679,1974.0,PG,Dave Wohl,162.0,188.0,83.0,184
4680,1974.0,PG,Dave Wohl,155.0,188.0,83.0,187
4681,1975.0,PG,Dave Wohl,485.0,188.0,83.0,132
4682,1976.0,PG,Dave Wohl,170.0,188.0,83.0,200
4683,1977.0,PG,Dave Wohl,293.0,188.0,83.0,238
4684,1977.0,PG,Dave Wohl,18.0,188.0,83.0,336
4685,1977.0,PG,Dave Wohl,275.0,188.0,83.0,244
4686,1978.0,PG,Dave Wohl,35.0,188.0,83.0,332
4687,1972.0,PF,Barry Yates,69.0,201.0,97.0,223
4688,1972.0,SG,Charlie Yelverton,545.0,188.0,86.0,127
4689,1973.0,PG,Henry Bibby,229.0,185.0,83.0,182
4690,1974.0,PG,Henry Bibby,493.0,185.0,83.0,123
4691,1975.0,PG,Henry Bibby,677.0,185.0,83.0,95
4692,1975.0,PG,Henry Bibby,427.0,185.0,83.0,145
4693,1975.0,PG,Henry Bibby,250.0,185.0,83.0,186
4694,1976.0,PG,Henry Bibby,732.0,185.0,83.0,91
4695,1977.0,PG,Henry Bibby,825.0,185.0,83.0,93
4696,1978.0,PG,Henry Bibby,743.0,185.0,83.0,120
4697,1979.0,PG,Henry Bibby,1002.0,185.0,83.0,86
4698,1980.0,PG,Henry Bibby,739.0,185.0,83.0,123
4699,1981.0,PG,Henry Bibby,335.0,185.0,83.0,210
4700,1973.0,PG,Freddie Boyd,860.0,188.0,81.0,71
4701,1974.0,PG,Freddie Boyd,713.0,188.0,81.0,93
4702,1975.0,PG,Freddie Boyd,465.0,188.0,81.0,137
4703,1976.0,SG-PG,Freddie Boyd,177.0,188.0,81.0,194
4704,1976.0,PG,Freddie Boyd,5.0,188.0,81.0,268
4705,1976.0,SG,Freddie Boyd,172.0,188.0,81.0,198
4706,1977.0,PG,Freddie Boyd,467.0,188.0,81.0,182
4707,1978.0,SG,Freddie Boyd,102.0,188.0,81.0,305
4708,1973.0,PG,Steve Bracey,457.0,185.0,79.0,129
4709,1974.0,PG,Steve Bracey,551.0,185.0,79.0,113
4710,1975.0,SG,Steve Bracey,133.0,185.0,79.0,218
4711,1973.0,SF,John Brisker,898.0,196.0,95.0,68
4712,1974.0,SF,John Brisker,438.0,196.0,95.0,128
4713,1975.0,SG,John Brisker,162.0,196.0,95.0,210
4714,1973.0,C,Roger Brown,1.0,196.0,92.0,264
4715,1976.0,C,Roger Brown,72.0,196.0,92.0,233
4716,1977.0,C,Roger Brown,60.0,196.0,92.0,319
4717,1980.0,C,Roger Brown,2.0,196.0,92.0,354
4718,1973.0,SF,Corky Calhoun,493.0,201.0,95.0,116
4719,1974.0,SF,Corky Calhoun,634.0,201.0,95.0,99
4720,1975.0,SF,Corky Calhoun,322.0,201.0,95.0,168
4721,1975.0,SF,Corky Calhoun,38.0,201.0,95.0,256
4722,1975.0,SF,Corky Calhoun,284.0,201.0,95.0,176
4723,1976.0,SF,Corky Calhoun,409.0,201.0,95.0,151
4724,1977.0,SF,Corky Calhoun,236.0,201.0,95.0,258
4725,1978.0,SF,Corky Calhoun,416.0,201.0,95.0,204
4726,1979.0,SF,Corky Calhoun,378.0,201.0,95.0,204
4727,1980.0,SF,Corky Calhoun,8.0,201.0,95.0,347
4728,1973.0,SF,Bob Davis,16.0,201.0,97.0,251
4729,1973.0,PF,Dwight Davis,762.0,203.0,99.0,85
4730,1974.0,PF,Dwight Davis,949.0,203.0,99.0,60
4731,1975.0,PF,Dwight Davis,766.0,203.0,99.0,87
4732,1976.0,PF,Dwight Davis,300.0,203.0,99.0,168
4733,1977.0,PF,Dwight Davis,159.0,203.0,99.0,277
4734,1973.0,SF,Mickey Davis,380.0,190.0,83.0,149
4735,1974.0,SF,Mickey Davis,431.0,190.0,83.0,130
4736,1975.0,SF,Mickey Davis,426.0,190.0,83.0,146
4737,1976.0,SF,Mickey Davis,160.0,190.0,83.0,204
4738,1977.0,SF,Mickey Davis,81.0,190.0,83.0,309
4739,1973.0,PG,Charles Dudley,34.0,188.0,81.0,235
4740,1975.0,PG,Charles Dudley,274.0,188.0,81.0,182
4741,1976.0,PG,Charles Dudley,521.0,188.0,81.0,127
4742,1977.0,PG,Charles Dudley,569.0,188.0,81.0,152
4743,1978.0,PG,Charles Dudley,392.0,188.0,81.0,207
4744,1979.0,PG,Charles Dudley,118.0,188.0,81.0,275
4745,1973.0,SF,Scott English,93.0,198.0,92.0,216
4746,1973.0,SG,Chris Ford,476.0,196.0,86.0,121
4747,1974.0,SG,Chris Ford,585.0,196.0,86.0,108
4748,1975.0,SG,Chris Ford,475.0,196.0,86.0,134
4749,1976.0,SG,Chris Ford,685.0,196.0,86.0,99
4750,1977.0,SG,Chris Ford,1005.0,196.0,86.0,67
4751,1978.0,SG,Chris Ford,861.0,196.0,86.0,96
4752,1979.0,SG,Chris Ford,1248.0,196.0,86.0,58
4753,1979.0,SG,Chris Ford,33.0,196.0,86.0,320
4754,1979.0,SG,Chris Ford,1215.0,196.0,86.0,61
4755,1980.0,SG,Chris Ford,816.0,196.0,86.0,109
4756,1981.0,SG,Chris Ford,728.0,196.0,86.0,128
4757,1982.0,SG,Chris Ford,435.0,196.0,86.0,199
4758,1973.0,PG,Harold Fox,31.0,188.0,79.0,237
4759,1973.0,SF,Rowland Garrett,125.0,198.0,95.0,207
4760,1974.0,SF,Rowland Garrett,157.0,198.0,95.0,186
4761,1975.0,SF,Rowland Garrett,533.0,198.0,95.0,124
4762,1976.0,SF,Rowland Garrett,269.0,198.0,95.0,179
4763,1976.0,SF,Rowland Garrett,152.0,198.0,95.0,205
4764,1976.0,SF,Rowland Garrett,117.0,198.0,95.0,213
4765,1977.0,SF,Rowland Garrett,253.0,198.0,95.0,251
4766,1977.0,SF,Rowland Garrett,98.0,198.0,95.0,299
4767,1977.0,SF,Rowland Garrett,155.0,198.0,95.0,281
4768,1973.0,C,John Gianelli,181.0,208.0,99.0,192
4769,1974.0,C,John Gianelli,508.0,208.0,99.0,116
4770,1975.0,C,John Gianelli,821.0,208.0,99.0,72
4771,1976.0,C,John Gianelli,764.0,208.0,99.0,82
4772,1977.0,C,John Gianelli,604.0,208.0,99.0,142
4773,1977.0,C,John Gianelli,207.0,208.0,99.0,266
4774,1977.0,C,John Gianelli,397.0,208.0,99.0,202
4775,1978.0,C,John Gianelli,693.0,208.0,99.0,130
4776,1979.0,C,John Gianelli,584.0,208.0,99.0,153
4777,1980.0,C,John Gianelli,55.0,208.0,99.0,314
4778,1973.0,SF,Travis Grant,125.0,201.0,97.0,207
4779,1974.0,SF,Travis Grant,3.0,201.0,97.0,239
4780,1973.0,PF,Luther Green,3.0,201.0,86.0,263
4781,1973.0,SG,Charles Johnson,375.0,183.0,77.0,153
4782,1974.0,PG,Charles Johnson,426.0,183.0,77.0,132
4783,1975.0,SG,Charles Johnson,863.0,183.0,77.0,67
4784,1976.0,PG,Charles Johnson,744.0,183.0,77.0,88
4785,1977.0,PG,Charles Johnson,559.0,183.0,77.0,155
4786,1978.0,SG,Charles Johnson,523.0,183.0,77.0,171
4787,1978.0,SG,Charles Johnson,199.0,183.0,77.0,272
4788,1978.0,SG,Charles Johnson,324.0,183.0,77.0,229
4789,1979.0,SG,Charles Johnson,751.0,183.0,77.0,124
4790,1973.0,SF,Ollie Johnson,772.0,198.0,90.0,82
4791,1974.0,SF,Ollie Johnson,495.0,198.0,90.0,121
4792,1975.0,SF,Ollie Johnson,501.0,198.0,90.0,131
4793,1975.0,SF,Ollie Johnson,340.0,198.0,90.0,164
4794,1975.0,SF,Ollie Johnson,161.0,198.0,90.0,211
4795,1976.0,SF,Ollie Johnson,821.0,198.0,90.0,75
4796,1977.0,SF,Ollie Johnson,537.0,198.0,90.0,157
4797,1978.0,SF,Ollie Johnson,695.0,198.0,90.0,129
4798,1979.0,SF,Ollie Johnson,650.0,198.0,90.0,138
4799,1980.0,SF,Ollie Johnson,607.0,198.0,90.0,148
4800,1981.0,SF,Ollie Johnson,202.0,198.0,90.0,251
4801,1982.0,SF,Ollie Johnson,61.0,198.0,90.0,323
4802,1973.0,C,Manny Leaks,898.0,203.0,102.0,68
4803,1974.0,C,Manny Leaks,216.0,203.0,102.0,164
4804,1973.0,SF,Russ Lee,130.0,196.0,83.0,203
4805,1974.0,SF,Russ Lee,87.0,196.0,83.0,211
4806,1975.0,SF,Russ Lee,65.0,196.0,83.0,247
4807,1973.0,C,LaRue Martin,340.0,211.0,94.0,158
4808,1974.0,C,LaRue Martin,244.0,211.0,94.0,160
4809,1975.0,C,LaRue Martin,571.0,211.0,94.0,120
4810,1976.0,C,LaRue Martin,275.0,211.0,94.0,175
4811,1973.0,PF,Bob McAdoo*,1441.0,206.0,95.0,33
4812,1974.0,C,Bob McAdoo*,2261.0,206.0,95.0,1
4813,1975.0,C,Bob McAdoo*,2831.0,206.0,95.0,1
4814,1976.0,C,Bob McAdoo*,2427.0,206.0,95.0,1
4815,1977.0,C,Bob McAdoo*,1861.0,206.0,95.0,7
4816,1977.0,C,Bob McAdoo*,474.0,206.0,95.0,179
4817,1977.0,C,Bob McAdoo*,1387.0,206.0,95.0,33
4818,1978.0,C,Bob McAdoo*,2097.0,206.0,95.0,3
4819,1979.0,PF-C,Bob McAdoo*,1487.0,206.0,95.0,27
4820,1979.0,PF,Bob McAdoo*,1076.0,206.0,95.0,73
4821,1979.0,C,Bob McAdoo*,411.0,206.0,95.0,195
4822,1980.0,PF,Bob McAdoo*,1222.0,206.0,95.0,52
4823,1981.0,PF,Bob McAdoo*,165.0,206.0,95.0,266
4824,1981.0,PF,Bob McAdoo*,72.0,206.0,95.0,302
4825,1981.0,PF,Bob McAdoo*,93.0,206.0,95.0,294
4826,1982.0,C,Bob McAdoo*,392.0,206.0,95.0,205
4827,1983.0,C,Bob McAdoo*,703.0,206.0,95.0,125
4828,1984.0,C,Bob McAdoo*,916.0,206.0,95.0,91
4829,1985.0,C,Bob McAdoo*,690.0,206.0,95.0,131
4830,1986.0,C,Bob McAdoo*,294.0,206.0,95.0,228
4831,1973.0,SG,Paul McCracken,111.0,193.0,81.0,214
4832,1974.0,SG,Paul McCracken,2.0,193.0,81.0,240
4833,1977.0,SG,Paul McCracken,47.0,193.0,81.0,326
4834,1973.0,PF,Eric McWilliams,86.0,203.0,90.0,218
4835,1973.0,SF,Mark Minor,5.0,198.0,97.0,260
4836,1973.0,SF,Bob Nash,43.0,203.0,88.0,228
4837,1974.0,SF,Bob Nash,106.0,203.0,88.0,204
4838,1978.0,SF,Bob Nash,364.0,203.0,88.0,219
4839,1979.0,SF,Bob Nash,523.0,203.0,88.0,173
4840,1973.0,C,Lloyd Neal,1097.0,201.0,102.0,53
4841,1974.0,PF,Lloyd Neal,609.0,201.0,102.0,103
4842,1975.0,PF,Lloyd Neal,1007.0,201.0,102.0,53
4843,1976.0,PF,Lloyd Neal,1056.0,201.0,102.0,51
4844,1977.0,PF,Lloyd Neal,397.0,201.0,102.0,202
4845,1978.0,PF,Lloyd Neal,671.0,201.0,102.0,137
4846,1979.0,PF,Lloyd Neal,9.0,201.0,102.0,333
4847,1973.0,PF,Tom Patterson,55.0,198.0,99.0,224
4848,1974.0,SF,Tom Patterson,1.0,198.0,99.0,243
4849,1973.0,PG,Kevin Porter,472.0,183.0,77.0,122
4850,1974.0,PG,Kevin Porter,1134.0,183.0,77.0,50
4851,1975.0,PG,Kevin Porter,943.0,183.0,77.0,56
4852,1976.0,PG,Kevin Porter,240.0,183.0,77.0,183
4853,1977.0,PG,Kevin Porter,717.0,183.0,77.0,114
4854,1978.0,PG,Kevin Porter,1234.0,183.0,77.0,45
4855,1978.0,PG,Kevin Porter,37.0,183.0,77.0,330
4856,1978.0,PG,Kevin Porter,1197.0,183.0,77.0,50
4857,1979.0,PG,Kevin Porter,1260.0,183.0,77.0,54
4858,1980.0,PG,Kevin Porter,512.0,183.0,77.0,176
4859,1981.0,PG,Kevin Porter,1086.0,183.0,77.0,74
4860,1983.0,PG,Kevin Porter,47.0,183.0,77.0,341
4861,1973.0,PG,Jim Price,376.0,190.0,88.0,152
4862,1974.0,PG,Jim Price,1263.0,190.0,88.0,41
4863,1975.0,PG,Jim Price,803.0,190.0,88.0,78
4864,1975.0,PG,Jim Price,191.0,190.0,88.0,196
4865,1975.0,PG,Jim Price,612.0,190.0,88.0,110
4866,1976.0,PG,Jim Price,937.0,190.0,88.0,63
4867,1977.0,PG,Jim Price,589.0,190.0,88.0,147
4868,1977.0,PG,Jim Price,49.0,190.0,88.0,324
4869,1977.0,PG,Jim Price,105.0,190.0,88.0,295
4870,1977.0,PG,Jim Price,435.0,190.0,88.0,192
4871,1978.0,PG,Jim Price,723.0,190.0,88.0,125
4872,1978.0,PG,Jim Price,333.0,190.0,88.0,228
4873,1978.0,PG,Jim Price,390.0,190.0,88.0,208
4874,1979.0,PG,Jim Price,397.0,190.0,88.0,196
4875,1973.0,C,Mike Ratliff,241.0,208.0,104.0,179
4876,1974.0,C,Mike Ratliff,0.0,208.0,104.0,244
4877,1973.0,C,Tom Riker,35.0,208.0,102.0,234
4878,1974.0,C,Tom Riker,38.0,208.0,102.0,223
4879,1975.0,C,Tom Riker,152.0,208.0,102.0,214
4880,1973.0,PF,Ron Riley,625.0,203.0,88.0,102
4881,1974.0,PF,Ron Riley,186.0,203.0,88.0,174
4882,1974.0,PF,Ron Riley,62.0,203.0,88.0,217
4883,1974.0,PF,Ron Riley,124.0,203.0,88.0,197
4884,1975.0,PF,Ron Riley,463.0,203.0,88.0,138
4885,1976.0,PF,Ron Riley,268.0,203.0,88.0,180
4886,1973.0,SG,Frank Russell,74.0,190.0,81.0,222
4887,1973.0,PG,Frank Schade,10.0,185.0,77.0,255
4888,1973.0,PF,Sam Sibert,12.0,201.0,97.0,254
4889,1973.0,SF,Bud Stallworth,482.0,196.0,86.0,119
4890,1974.0,SF,Bud Stallworth,424.0,196.0,86.0,134
4891,1975.0,SF,Bud Stallworth,721.0,196.0,86.0,91
4892,1976.0,SF,Bud Stallworth,507.0,196.0,86.0,129
4893,1977.0,SF,Bud Stallworth,269.0,196.0,86.0,246
4894,1973.0,SF,Paul Stovall,76.0,193.0,97.0,221
4895,1973.0,SF,Chuck Terry,127.0,198.0,97.0,204
4896,1974.0,SF,Chuck Terry,8.0,198.0,97.0,235
4897,1977.0,SF,Chuck Terry,304.0,198.0,97.0,233
4898,1973.0,SG,Justus Thigpen,46.0,185.0,72.0,226
4899,1974.0,SG,Justus Thigpen,2.0,185.0,72.0,240
4900,1973.0,SF,John Tschogl,30.0,198.0,93.0,238
4901,1974.0,SF,John Tschogl,128.0,198.0,93.0,196
4902,1975.0,SF,John Tschogl,119.0,198.0,93.0,228
4903,1973.0,SG,Paul Westphal,245.0,193.0,88.0,178
4904,1974.0,SG,Paul Westphal,588.0,193.0,88.0,107
4905,1975.0,SG,Paul Westphal,803.0,193.0,88.0,78
4906,1976.0,PG,Paul Westphal,1679.0,193.0,88.0,9
4907,1977.0,PG,Paul Westphal,1726.0,193.0,88.0,13
4908,1978.0,SG,Paul Westphal,2014.0,193.0,88.0,5
4909,1979.0,SG,Paul Westphal,1941.0,193.0,88.0,5
4910,1980.0,SG,Paul Westphal,1792.0,193.0,88.0,12
4911,1981.0,SG,Paul Westphal,601.0,193.0,88.0,150
4912,1982.0,SG,Paul Westphal,210.0,193.0,88.0,266
4913,1983.0,SG,Paul Westphal,798.0,193.0,88.0,108
4914,1984.0,SG,Paul Westphal,412.0,193.0,88.0,187
4915,1973.0,PF,Harthorne Wingo,20.0,198.0,95.0,247
4916,1974.0,PF,Harthorne Wingo,212.0,198.0,95.0,166
4917,1975.0,PF,Harthorne Wingo,607.0,198.0,95.0,111
4918,1976.0,PF,Harthorne Wingo,184.0,198.0,95.0,193
4919,1973.0,PF,Joby Wright,303.0,203.0,99.0,164
4920,1974.0,PF,Mike Bantom,769.0,206.0,90.0,80
4921,1975.0,SF,Mike Bantom,1021.0,206.0,90.0,51
4922,1976.0,SF,Mike Bantom,576.0,206.0,90.0,118
4923,1976.0,SF,Mike Bantom,21.0,206.0,90.0,255
4924,1976.0,SF,Mike Bantom,555.0,206.0,90.0,122
4925,1977.0,PF-SF,Mike Bantom,946.0,206.0,90.0,74
4926,1977.0,PF,Mike Bantom,332.0,206.0,90.0,222
4927,1977.0,SF,Mike Bantom,614.0,206.0,90.0,140
4928,1978.0,SF,Mike Bantom,1258.0,206.0,90.0,43
4929,1979.0,PF,Mike Bantom,1191.0,206.0,90.0,63
4930,1980.0,SF,Mike Bantom,908.0,206.0,90.0,93
4931,1981.0,SF,Mike Bantom,1061.0,206.0,90.0,78
4932,1982.0,SF,Mike Bantom,838.0,206.0,90.0,107
4933,1982.0,SF,Mike Bantom,458.0,206.0,90.0,189
4934,1982.0,SF,Mike Bantom,380.0,206.0,90.0,209
4935,1974.0,PF,Ron Behagen,876.0,206.0,83.0,71
4936,1975.0,PF,Ron Behagen,865.0,206.0,83.0,66
4937,1976.0,PF,Ron Behagen,760.0,206.0,83.0,83
4938,1977.0,PF,Ron Behagen,516.0,206.0,83.0,164
4939,1978.0,PF,Ron Behagen,871.0,206.0,83.0,94
4940,1978.0,PF,Ron Behagen,285.0,206.0,83.0,243
4941,1978.0,PF,Ron Behagen,14.0,206.0,83.0,351
4942,1978.0,PF,Ron Behagen,572.0,206.0,83.0,159
4943,1979.0,PF,Ron Behagen,66.0,206.0,83.0,298
4944,1979.0,PF,Ron Behagen,0.0,206.0,83.0,341
4945,1979.0,PF,Ron Behagen,12.0,206.0,83.0,330
4946,1979.0,PF,Ron Behagen,54.0,206.0,83.0,308
4947,1980.0,PF,Ron Behagen,23.0,206.0,83.0,334
4948,1974.0,SF,Dennis Bell,0.0,196.0,83.0,244
4949,1975.0,SF,Dennis Bell,156.0,196.0,83.0,213
4950,1976.0,SF,Dennis Bell,19.0,196.0,83.0,257
4951,1974.0,PF,Jim Brewer,500.0,206.0,95.0,118
4952,1975.0,PF,Jim Brewer,685.0,206.0,95.0,94
4953,1976.0,PF,Jim Brewer,940.0,206.0,95.0,62
4954,1977.0,PF,Jim Brewer,689.0,206.0,95.0,118
4955,1978.0,PF,Jim Brewer,396.0,206.0,95.0,206
4956,1979.0,PF,Jim Brewer,308.0,206.0,95.0,219
4957,1979.0,PF,Jim Brewer,251.0,206.0,95.0,234
4958,1979.0,PF,Jim Brewer,57.0,206.0,95.0,305
4959,1980.0,PF,Jim Brewer,194.0,206.0,95.0,263
4960,1981.0,PF,Jim Brewer,217.0,206.0,95.0,244
4961,1982.0,PF,Jim Brewer,170.0,206.0,95.0,277
4962,1974.0,SF,Allan Bristow,258.0,201.0,95.0,155
4963,1975.0,SF,Allan Bristow,447.0,201.0,95.0,140
4964,1977.0,SF,Allan Bristow,936.0,201.0,95.0,76
4965,1978.0,SF,Allan Bristow,666.0,201.0,95.0,139
4966,1979.0,SF,Allan Bristow,472.0,201.0,95.0,183
4967,1980.0,SF,Allan Bristow,953.0,201.0,95.0,79
4968,1981.0,SF,Allan Bristow,713.0,201.0,95.0,129
4969,1982.0,SF,Allan Bristow,573.0,201.0,95.0,157
4970,1983.0,SF,Allan Bristow,104.0,201.0,95.0,314
4971,1974.0,SF,John Brown,717.0,201.0,99.0,91
4972,1975.0,SF,John Brown,815.0,201.0,99.0,73
4973,1976.0,PF,John Brown,592.0,201.0,99.0,115
4974,1977.0,SF,John Brown,441.0,201.0,99.0,190
4975,1978.0,SF,John Brown,549.0,201.0,99.0,165
4976,1979.0,SF,John Brown,388.0,201.0,99.0,200
4977,1980.0,SF,John Brown,112.0,201.0,99.0,290
4978,1980.0,SF,John Brown,4.0,201.0,99.0,351
4979,1980.0,SF,John Brown,108.0,201.0,99.0,292
4980,1974.0,SG,Larry Cannon,117.0,193.0,88.0,200
4981,1974.0,SF,Bill Chamberlain,153.0,198.0,85.0,188
4982,1974.0,SG,Ken Charles,229.0,190.0,81.0,163
4983,1975.0,SG,Ken Charles,600.0,190.0,81.0,114
4984,1976.0,SG,Ken Charles,817.0,190.0,81.0,77
4985,1977.0,SG,Ken Charles,913.0,190.0,81.0,78
4986,1978.0,SG,Ken Charles,188.0,190.0,81.0,279
4987,1974.0,PF,E.C. Coleman,303.0,190.0,81.0,147
4988,1975.0,PF,E.C. Coleman,622.0,190.0,81.0,107
4989,1976.0,PF,E.C. Coleman,491.0,190.0,81.0,134
4990,1977.0,PF,E.C. Coleman,662.0,190.0,81.0,125
4991,1978.0,PF,E.C. Coleman,464.0,190.0,81.0,195
4992,1979.0,PF,E.C. Coleman,11.0,190.0,81.0,331
4993,1974.0,SG,Doug Collins,199.0,198.0,81.0,171
4994,1975.0,SG,Doug Collins,1453.0,198.0,81.0,28
4995,1976.0,SG,Doug Collins,1600.0,198.0,81.0,13
4996,1977.0,SG,Doug Collins,1062.0,198.0,81.0,59
4997,1978.0,SG,Doug Collins,1553.0,198.0,81.0,23
4998,1979.0,SG,Doug Collins,917.0,198.0,81.0,95
4999,1980.0,SG,Doug Collins,495.0,198.0,81.0,182
5000,1981.0,SG,Doug Collins,148.0,198.0,81.0,273
5001,1974.0,SG,Mike D'Antoni,247.0,190.0,83.0,158
5002,1975.0,SG,Mike D'Antoni,166.0,190.0,83.0,208
5003,1976.0,SG,Mike D'Antoni,16.0,190.0,83.0,260
5004,1977.0,SG,Mike D'Antoni,3.0,190.0,83.0,351
5005,1974.0,PF,Mel Davis,78.0,198.0,99.0,213
5006,1975.0,PF,Mel Davis,356.0,198.0,99.0,161
5007,1976.0,PF,Mel Davis,174.0,198.0,99.0,196
5008,1977.0,PF,Mel Davis,400.0,198.0,99.0,201
5009,1977.0,PF,Mel Davis,104.0,198.0,99.0,296
5010,1977.0,PF,Mel Davis,296.0,198.0,99.0,236
5011,1974.0,PF,Derrek Dickey,281.0,201.0,98.0,152
5012,1975.0,PF,Derrek Dickey,614.0,201.0,98.0,109
5013,1976.0,PF,Derrek Dickey,502.0,201.0,98.0,131
5014,1977.0,PF,Derrek Dickey,361.0,201.0,98.0,211
5015,1978.0,PF,Derrek Dickey,204.0,201.0,98.0,270
5016,1978.0,PF,Derrek Dickey,136.0,201.0,98.0,296
5017,1978.0,PF,Derrek Dickey,68.0,201.0,98.0,317
5018,1974.0,PG,Ernie DiGregorio,1234.0,183.0,81.0,44
5019,1975.0,PG,Ernie DiGregorio,241.0,183.0,81.0,191
5020,1976.0,PG,Ernie DiGregorio,450.0,183.0,81.0,141
5021,1977.0,PG,Ernie DiGregorio,868.0,183.0,81.0,84
5022,1978.0,PG,Ernie DiGregorio,204.0,183.0,81.0,270
5023,1978.0,PG,Ernie DiGregorio,98.0,183.0,81.0,306
5024,1978.0,PG,Ernie DiGregorio,106.0,183.0,81.0,304
5025,1974.0,C,Steve Downing,64.0,203.0,102.0,216
5026,1975.0,C,Steve Downing,0.0,203.0,102.0,273
5027,1974.0,SF,Rod Freeman,106.0,201.0,102.0,204
5028,1974.0,SG,Bernie Fryer,559.0,190.0,83.0,111
5029,1975.0,SG,Bernie Fryer,127.0,190.0,83.0,219
5030,1974.0,PF,Jim Garvin,2.0,201.0,90.0,240
5031,1974.0,SF,Phil Hankinson,110.0,203.0,88.0,201
5032,1975.0,SF,Phil Hankinson,12.0,203.0,88.0,264
5033,1974.0,SG,Nate Hawthorne,106.0,193.0,86.0,204
5034,1975.0,SG,Nate Hawthorne,297.0,193.0,86.0,174
5035,1976.0,SG,Nate Hawthorne,479.0,193.0,86.0,138
5036,1974.0,PG,Tom Ingelsby,129.0,190.0,81.0,195
5037,1974.0,PF,Dwight Jones,592.0,208.0,95.0,105
5038,1975.0,C,Dwight Jones,778.0,208.0,95.0,83
5039,1976.0,C,Dwight Jones,665.0,208.0,95.0,102
5040,1977.0,PF,Dwight Jones,435.0,208.0,95.0,192
5041,1978.0,PF,Dwight Jones,873.0,208.0,95.0,93
5042,1979.0,C,Dwight Jones,458.0,208.0,95.0,185
5043,1980.0,PF,Dwight Jones,660.0,208.0,95.0,141
5044,1980.0,PF,Dwight Jones,127.0,208.0,95.0,285
5045,1980.0,PF,Dwight Jones,533.0,208.0,95.0,170
5046,1981.0,PF,Dwight Jones,615.0,208.0,95.0,147
5047,1982.0,PF,Dwight Jones,779.0,208.0,95.0,121
5048,1983.0,PF,Dwight Jones,375.0,208.0,95.0,208
5049,1983.0,PF,Dwight Jones,219.0,208.0,95.0,266
5050,1983.0,PF,Dwight Jones,156.0,208.0,95.0,297
5051,1974.0,SG,Ben Kelso,85.0,190.0,88.0,212
5052,1974.0,PF,Tom Kozelko,141.0,203.0,99.0,192
5053,1975.0,PF,Tom Kozelko,151.0,203.0,99.0,215
5054,1976.0,PF,Tom Kozelko,115.0,203.0,99.0,214
5055,1974.0,C,Kevin Kunnert,231.0,213.0,104.0,162
5056,1974.0,C,Kevin Kunnert,109.0,213.0,104.0,202
5057,1974.0,C,Kevin Kunnert,122.0,213.0,104.0,199
5058,1975.0,C,Kevin Kunnert,808.0,213.0,104.0,75
5059,1976.0,C,Kevin Kunnert,1032.0,213.0,104.0,56
5060,1977.0,C,Kevin Kunnert,759.0,213.0,104.0,105
5061,1978.0,C,Kevin Kunnert,829.0,213.0,104.0,103
5062,1979.0,C,Kevin Kunnert,524.0,213.0,104.0,172
5063,1980.0,C,Kevin Kunnert,126.0,213.0,104.0,286
5064,1981.0,C,Kevin Kunnert,244.0,213.0,104.0,233
5065,1982.0,C,Kevin Kunnert,49.0,213.0,104.0,335
5066,1974.0,SF,Mike Macaluso,48.0,196.0,95.0,221
5067,1974.0,SG,Ted Manakas,12.0,188.0,81.0,233
5068,1974.0,SF,Vester Marshall,17.0,201.0,90.0,230
5069,1974.0,SG,Allie McGuire,4.0,188.0,81.0,238
5070,1974.0,PF,Larry McNeill,311.0,206.0,88.0,146
5071,1975.0,PF,Larry McNeill,781.0,206.0,88.0,81
5072,1976.0,PF,Larry McNeill,797.0,206.0,88.0,80
5073,1977.0,PF,Larry McNeill,146.0,206.0,88.0,285
5074,1977.0,PF,Larry McNeill,60.0,206.0,88.0,319
5075,1977.0,PF,Larry McNeill,86.0,206.0,88.0,304
5076,1978.0,PF,Larry McNeill,469.0,206.0,88.0,192
5077,1978.0,PF,Larry McNeill,27.0,206.0,88.0,338
5078,1978.0,PF,Larry McNeill,442.0,206.0,88.0,199
5079,1979.0,PF,Larry McNeill,29.0,206.0,88.0,322
